Timestamp,Age,Gender,City,Position,Experience_Years,Seniority,Main_Tech,Salary,Salary_Bonus,Last_Year_Salary,Last_Year_Salary_Bonus,Vacations,Contract_Duration,Main_Language_Work,Company_Size,Company_Type
02.12.2019 14:35:46,40.0,male,berlin,software architect,18,senior,not relevant,94000.0,nan,86900.0,nan,30.0,unlimited,english,1000+,product
02.12.2019 14:35:55,37.0,male,berlin,frontend developer,10,senior,javascript / typescript,66000.0,2500.0,65000.0,1500.0,29.0,unlimited,english,100-1000,product
02.12.2019 14:40:45,36.0,male,berlin,devops,10,middle,aws,65000.0,nan,nan,nan,28.0,unlimited,english,50-100,product
02.12.2019 14:41:29,44.0,male,berlin,data engineer,25,senior,python,70000.0,12000.0,70000.0,12000.0,30.0,unlimited,english,100-1000,product
02.12.2019 14:41:59,37.0,female,berlin,backend developer,10,middle,c/c++,57000.0,nan,nan,nan,26.0,unlimited,english,100-1000,product
02.12.2019 14:43:33,30.0,female,berlin,backend developer,4,middle,python,54000.0,nan,47250.0,nan,30.0,unlimited,english,50-100,product
02.12.2019 14:44:36,33.0,male,berlin,qa,8,senior,javascript / typescript,63000.0,nan,57000.0,nan,30.0,unlimited,english,1000+,product
02.12.2019 14:46:50,35.0,male,munich,software architect,15,principal,google cloud,120000.0,80000.0,90000.0,10000.0,30.0,unlimited,deutsch,100-1000,consulting / agency
02.12.2019 14:47:18,25.0,male,berlin,business analyst,4,middle,python,60000.0,nan,nan,60000.0,25.0,unlimited,english,100-1000,product
02.12.2019 14:55:58,25.0,male,munich,frontend developer,4,senior,javascript / typescript,74000.0,11000.0,57000.0,nan,30.0,more than 1 year,english,1000+,product
02.12.2019 15:08:55,32.0,male,berlin,backend developer,11,senior,python,70000.0,nan,60000.0,nan,27.0,unlimited,english,1000+,product
02.12.2019 15:10:43,32.0,male,munich,devops,14,senior,google cloud,92000.0,10000.0,78000.0,6000.0,30.0,unlimited,english,1000+,product
02.12.2019 15:11:20,42.0,male,munich,software architect,20,senior,not relevant,106000.0,9000.0,102000.0,8500.0,30.0,unlimited,deutsch,100-1000,product
02.12.2019 15:12:44,42.0,female,munich,business analyst,15,senior,not relevant,71000.0,5000.0,69000.0,1500.0,31.0,unlimited,deutsch,1000+,bodyshop / outsource
02.12.2019 15:12:51,34.0,female,berlin,designer (ui/ux),8,senior,not relevant,52000.0,5200.0,nan,nan,25.0,unlimited,english,nan,startup
02.12.2019 15:14:20,30.0,male,berlin,backend developer,10,middle,kotlin,70000.0,3000.0,59000.0,nan,28.0,unlimited,english,100-1000,product
02.12.2019 15:15:03,45.0,female,munich,frontend developer,2,junior,java,36000.0,0.0,32000.0,1.0,27.0,unlimited,deutsch,10-50,consulting / agency
02.12.2019 15:17:44,35.0,male,frankfurt,qa,9,middle,not relevant,60500.0,nan,nan,nan,30.0,unlimited,english,100-1000,bodyshop / outsource
02.12.2019 15:18:34,42.0,male,munich,fullstack developer,16,middle,java,64000.0,nan,nan,nan,31.0,unlimited,deutsch,50-100,consulting / agency
02.12.2019 15:18:41,40.0,male,berlin,backend developer,18,senior,python,88000.0,8000.0,85000.0,nan,28.0,unlimited,english,1000+,product
02.12.2019 15:19:47,34.0,male,munich,qa,12,senior,nan,64000.0,5000.0,62000.0,5000.0,30.0,unlimited,deutsch,1000+,product
02.12.2019 15:20:58,30.0,female,munich,qa,6,senior,java,56000.0,nan,53000.0,nan,28.0,unlimited,deutsch,50-100,consulting / agency
02.12.2019 15:22:56,nan,male,berlin,backend developer,13,middle,javascript / typescript,73500.0,nan,73500.0,nan,30.0,unlimited,english,1000+,product
02.12.2019 15:24:45,32.0,female,berlin,frontend developer,12,middle,javascript / typescript,59500.0,4000.0,56000.0,nan,30.0,unlimited,english,1000+,product
02.12.2019 15:24:46,31.0,male,berlin,fullstack developer,10,senior,java,65000.0,nan,60000.0,nan,24.0,unlimited,english,up to 10,startup
02.12.2019 15:25:09,30.0,male,berlin,data engineer,8,senior,python,81000.0,nan,72000.0,nan,25.0,unlimited,english,100-1000,product
02.12.2019 15:26:28,45.0,male,munich,qa,12,senior,java,70000.0,9000.0,66000.0,10500.0,30.0,unlimited,deutsch,100-1000,product
02.12.2019 15:28:04,33.0,male,munich,backend developer,7,senior,php,65000.0,nan,57200.0,nan,28.0,unlimited,english,50-100,product
02.12.2019 15:29:03,38.0,male,berlin,backend developer,6,senior,java,66000.0,nan,nan,nan,25.0,more than 1 year,english,1000+,product
02.12.2019 15:33:10,29.0,male,munich,qa,6,senior,javascript / typescript,60000.0,0.0,nan,nan,28.0,unlimited,english,100-1000,product
02.12.2019 15:33:43,33.0,male,berlin,embedded developer,9,senior,c/c++,74000.0,11000.0,61200.0,6000.0,30.0,unlimited,english,100-1000,product
02.12.2019 15:34:33,34.0,male,munich,backend developer,10,senior,php,120000.0,0.0,90000.0,nan,20.0,1 year,english,up to 10,consulting / agency
02.12.2019 15:40:21,33.0,male,berlin,software architect,12,senior,go,120000.0,12000.0,95000.0,10000.0,30.0,unlimited,english,100-1000,product
02.12.2019 15:44:50,36.0,male,berlin,fullstack developer,15,senior,javascript / typescript,70000.0,nan,58000.0,nan,25.0,unlimited,english,100-1000,product
02.12.2019 15:43:54,31.0,female,munich,fullstack developer,4,junior,java,57000.0,3060.0,47000.0,5000.0,28.0,unlimited,deutsch,100-1000,product
02.12.2019 15:44:10,38.0,male,berlin,it manager,9,senior,not relevant,120000.0,nan,90000.0,10000.0,25.0,unlimited,english,1000+,product
02.12.2019 15:44:44,24.0,female,munich,backend developer,1,junior,c/c++,72000.0,11000.0,nan,nan,30.0,unlimited,english,1000+,product
02.12.2019 15:45:22,40.0,male,frankfurt,sap consultant,14,senior,not relevant,175000.0,nan,160000.0,nan,15.0,6 months,english,1000+,product
02.12.2019 15:49:42,37.0,male,munich,fullstack developer,11,senior,php,67000.0,1500.0,66000.0,nan,5.0,more than 1 year,deutsch,100-1000,product
02.12.2019 15:49:47,25.0,male,frankfurt,backend developer,6,senior,java,65000.0,0.0,nan,nan,30.0,unlimited,english,100-1000,product
02.12.2019 15:50:29,33.0,male,berlin,mobile developer,10,senior,kotlin,80000.0,0.0,72000.0,nan,28.0,unlimited,english,1000+,product
02.12.2019 15:50:47,32.0,female,nuremberg,qa,8,senior,java,50000.0,nan,44000.0,nan,26.0,unlimited,english,100-1000,product
02.12.2019 15:54:07,43.0,male,frankfurt,backend developer,10,senior,sap / abap,85000.0,nan,nan,nan,30.0,unlimited,deutsch,1000+,product
02.12.2019 15:56:45,34.0,male,cologne,qa,10,middle,java,61800.0,nan,60000.0,5000.0,25.0,unlimited,deutsch,up to 10,consulting / agency
02.12.2019 15:57:09,28.0,male,berlin,backend developer,7,senior,java,70000.0,5000.0,65000.0,nan,25.0,unlimited,english,50-100,startup
02.12.2019 15:58:52,32.0,male,munich,devops,9,senior,aws,90000.0,9000.0,nan,nan,30.0,unlimited,english,1000+,product
02.12.2019 15:59:24,29.0,male,krakow,qa,7,senior,java,45000.0,nan,33000.0,nan,26.0,unlimited,english,100-1000,product
02.12.2019 16:03:59,25.0,female,munich,frontend developer,2,junior,javascript / typescript,42000.0,nan,nan,nan,30.0,unlimited,deutsch,50-100,consulting / agency
02.12.2019 16:04:46,26.0,male,munich,backend developer,5,middle,java,59000.0,3000.0,55000.0,3000.0,27.0,unlimited,english,nan,product
02.12.2019 16:05:00,44.0,male,munich,frontend developer,5,middle,javascript / typescript,60000.0,2000.0,52000.0,2000.0,27.0,unlimited,deutsch,100-1000,product
02.12.2019 16:05:20,29.0,male,berlin,devops,10,nan,nan,70000.0,nan,nan,nan,25.0,unlimited,english,100-1000,startup
02.12.2019 16:06:43,28.0,male,berlin,backend developer,7,senior,java,65000.0,5000.0,60000.0,nan,25.0,unlimited,english,50-100,startup
02.12.2019 16:08:28,45.0,female,frankfurt,database developer (dba),2,middle,sql,62000.0,2000.0,59000.0,nan,30.0,more than 1 year,deutsch,50-100,product
02.12.2019 16:11:06,39.0,male,munich,desktop/unity3d developer,15,senior,.net,49375.0,7900.0,46250.0,7400.0,30.0,unlimited,deutsch,10-50,product
02.12.2019 16:18:06,36.0,male,berlin,it manager,13,senior,java,80000.0,nan,70000.0,nan,30.0,unlimited,english,1000+,product
02.12.2019 16:20:54,32.0,male,berlin,mobile developer,5,middle,swift,60000.0,6000.0,56400.0,nan,28.0,unlimited,english,100-1000,product
02.12.2019 16:22:39,38.0,male,munich,software architect,17,senior,c/c++,120000.0,25000.0,117000.0,20000.0,28.0,unlimited,english,1000+,product
02.12.2019 16:23:24,42.0,female,munich,product manager,10,middle,not relevant,68700.0,4000.0,nan,nan,30.0,unlimited,english,50-100,product
02.12.2019 16:23:37,nan,male,prague,devops,11,senior,python,33200.0,nan,nan,nan,25.0,unlimited,english,1000+,product
02.12.2019 16:25:53,32.0,male,munich,backend developer,8,middle,java,68000.0,nan,66000.0,nan,30.0,unlimited,english,1000+,product
02.12.2019 16:35:02,33.0,male,munich,fullstack developer,8,senior,.net,63000.0,nan,62000.0,nan,30.0,unlimited,english,100-1000,product
02.12.2019 16:37:57,34.0,male,cologne,it manager,15,senior,not relevant,60000.0,10000.0,48000.0,500.0,28.0,unlimited,english,1000+,consulting / agency
02.12.2019 16:38:25,35.0,male,munich,software architect,15,senior,aws,120000.0,55000.0,nan,nan,nan,unlimited,russian,1000+,product
02.12.2019 16:38:56,35.0,male,frankfurt,backend developer,16,senior,php,55000.0,0.0,55000.0,nan,24.0,unlimited,english,50-100,product
02.12.2019 16:39:11,24.0,male,frankfurt,devops,1,junior,aws,45000.0,nan,40000.0,nan,28.0,unlimited,deutsch,50-100,consulting / agency
02.12.2019 16:40:52,48.0,female,munich,it manager,11,senior,not relevant,75000.0,nan,nan,nan,27.0,unlimited,english,100-1000,product
02.12.2019 16:41:25,31.0,male,wroclaw,backend developer,10,senior,ruby,45000.0,2500.0,nan,nan,28.0,more than 1 year,english,50-100,consulting / agency
02.12.2019 16:43:19,40.0,female,munich,sap consultant,9,senior,not relevant,89000.0,nan,87000.0,nan,30.0,unlimited,english,1000+,product
02.12.2019 16:45:22,29.0,male,cologne,fullstack developer,4,senior,.net,65000.0,0.0,45000.0,nan,30.0,unlimited,deutsch,1000+,product
02.12.2019 16:47:18,38.0,male,munich,fullstack developer,17,lead,javascript / typescript,114000.0,0.0,nan,nan,24.0,unlimited,english,100-1000,product
02.12.2019 16:47:47,36.0,male,stuttgart,mobile developer,16,senior,javascript / typescript,60000.0,4800.0,60000.0,nan,30.0,unlimited,english,100-1000,product
02.12.2019 16:52:20,nan,male,munich,it manager,10,nan,not relevant,85000.0,25000.0,82500.0,25000.0,30.0,unlimited,deutsch,1000+,product
02.12.2019 16:53:56,34.0,male,munich,backend developer,3,junior,java,46000.0,2000.0,nan,nan,nan,unlimited,deutsch,100-1000,product
02.12.2019 17:27:05,32.0,male,berlin,backend developer,12,senior,ruby,65000.0,nan,55000.0,nan,28.0,unlimited,russian,100-1000,product
02.12.2019 17:30:59,29.0,male,munich,devops,10,lead,aws,85000.0,15000.0,75000.0,nan,28.0,unlimited,english,1000+,product
02.12.2019 17:32:16,47.0,male,london,data engineer,22,middle,google cloud,100000.0,0.0,100000.0,1.0,14.0,6 months,english,100-1000,product
02.12.2019 17:32:27,36.0,male,munich,backend developer,10,middle,php,75000.0,nan,nan,nan,30.0,unlimited,english,50-100,product
02.12.2019 17:35:43,32.0,female,frankfurt,recruiter,10,senior,not relevant,56000.0,80000.0,36000.0,50000.0,24.0,unlimited,english,100-1000,consulting / agency
02.12.2019 17:36:37,34.0,male,karlsruhe,fullstack developer,12,senior,javascript / typescript,75000.0,nan,66000.0,4000.0,27.0,unlimited,english,100-1000,product
02.12.2019 17:40:40,29.0,female,munich,data scientist,4,middle,r,62000.0,5000.0,60000.0,5000.0,30.0,unlimited,deutsch,100-1000,product
02.12.2019 17:41:24,31.0,male,munich,backend developer,9,senior,java,75000.0,nan,75000.0,nan,28.0,unlimited,english,10-50,startup
02.12.2019 17:41:30,41.0,female,munich,qa,9,middle,java,46000.0,1.0,39000.0,1.0,28.0,unlimited,deutsch,50-100,product
02.12.2019 17:44:10,35.0,male,munich,software architect,6,senior,.net,79000.0,6000.0,nan,nan,30.0,unlimited,deutsch,100-1000,consulting / agency
02.12.2019 17:47:50,37.0,male,munich,backend developer,14,senior,c/c++,72000.0,3000.0,nan,nan,27.0,unlimited,english,100-1000,product
02.12.2019 17:50:19,39.0,female,munich,backend developer,17,middle,java,58000.0,2000.0,55000.0,2000.0,30.0,unlimited,deutsch,1000+,product
02.12.2019 17:50:36,nan,male,munich,frontend developer,7,senior,javascript / typescript,65000.0,nan,nan,nan,nan,unlimited,deutsch,50-100,product
02.12.2019 17:52:59,25.0,female,munich,fullstack developer,5,middle,.net,66000.0,nan,nan,59000.0,26.0,unlimited,deutsch,10-50,consulting / agency
02.12.2019 18:03:30,29.0,male,munich,fullstack developer,8,middle,java,80000.0,10000.0,70000.0,1.0,28.0,unlimited,english,1000+,product
02.12.2019 18:09:50,nan,male,munich,frontend developer,3,middle,javascript / typescript,55000.0,nan,nan,nan,nan,unlimited,english,1000+,product
02.12.2019 18:14:18,28.0,male,munich,data scientist,4,senior,not relevant,59000.0,5000.0,54000.0,4000.0,30.0,unlimited,english,1000+,product
02.12.2019 18:27:45,47.0,male,munich,backend developer,25,senior,.net,87600.0,nan,nan,nan,nan,unlimited,deutsch,up to 10,product
02.12.2019 18:28:37,31.0,male,berlin,frontend developer,10,senior,javascript / typescript,67000.0,0.0,53000.0,nan,24.0,unlimited,english,1000+,product
02.12.2019 18:36:23,40.0,male,munich,product manager,15,middle,not relevant,73000.0,2000.0,70000.0,nan,30.0,unlimited,english,1000+,product
02.12.2019 18:48:21,32.0,male,munich,backend developer,14,lead,php,80000.0,8000.0,70000.0,nan,30.0,unlimited,deutsch,1000+,product
02.12.2019 18:51:02,34.0,male,berlin,backend developer,10,senior,c/c++,90000.0,nan,75000.0,nan,30.0,unlimited,english,100-1000,product
02.12.2019 18:55:15,34.0,male,berlin,frontend developer,10,senior,javascript / typescript,68000.0,6800.0,65000.0,nan,26.0,unlimited,english,100-1000,product
02.12.2019 19:00:08,33.0,male,munich,fullstack developer,15,senior,php,120000.0,0.0,114000.0,nan,25.0,unlimited,english,100-1000,product
02.12.2019 19:03:22,31.0,male,frankfurt,system administrator,10,middle,python,65000.0,5000.0,65000.0,5000.0,25.0,more than 1 year,english,100-1000,product
02.12.2019 19:10:14,37.0,male,munich,business analyst,15,middle,not relevant,87000.0,5000.0,84000.0,5000.0,30.0,unlimited,english,1000+,nan
02.12.2019 19:10:32,33.0,male,munich,qa,5,senior,kotlin,70000.0,5000.0,60000.0,nan,30.0,unlimited,english,1000+,product
02.12.2019 19:21:45,34.0,female,berlin,qa,12,senior,.net,74000.0,0.0,62000.0,nan,30.0,unlimited,deutsch,1000+,product
02.12.2019 19:34:30,32.0,male,munich,mobile developer,14,senior,swift,90000.0,nan,90000.0,nan,29.0,unlimited,english,nan,product
02.12.2019 19:36:49,38.0,male,berlin,backend developer,13,senior,java,77400.0,7800.0,76800.0,8131.0,30.0,unlimited,deutsch,100-1000,product
02.12.2019 19:47:13,32.0,male,berlin,qa,13,senior,java,65000.0,0.0,nan,nan,24.0,unlimited,english,100-1000,product
02.12.2019 19:48:29,27.0,male,berlin,qa,7,senior,java,63000.0,6300.0,nan,nan,30.0,unlimited,english,50-100,startup
02.12.2019 19:49:12,54.0,male,ingolstadt,data scientist,8,senior,r,78000.0,nan,nan,nan,30.0,more than 1 year,deutsch,1000+,product
02.12.2019 19:49:52,35.0,male,düsseldorf,backend developer,6,middle,.net,55000.0,nan,nan,nan,30.0,unlimited,english,10-50,bodyshop / outsource
02.12.2019 19:51:08,31.0,male,stuttgart,mobile developer,6,middle,javascript / typescript,50000.0,1000.0,nan,nan,30.0,unlimited,deutsch,1000+,product
02.12.2019 19:59:09,42.0,male,berlin,"cto (ceo, cfo)",20,senior,not relevant,120000.0,0.0,76000.0,1.0,24.0,unlimited,english,100-1000,startup
02.12.2019 19:59:25,25.0,female,munich,it manager,1,junior,nan,43200.0,10100.0,nan,nan,26.0,unlimited,deutsch,1000+,consulting / agency
02.12.2019 20:02:05,nan,male,hamburg,devops,15,senior,not relevant,78000.0,0.0,nan,nan,30.0,unlimited,english,50-100,nan
02.12.2019 20:04:31,38.0,male,munich,it manager,12,senior,not relevant,96000.0,0.0,96000.0,nan,30.0,unlimited,english,1000+,consulting / agency
02.12.2019 20:09:51,34.0,male,munich,it manager,16,senior,php,85000.0,nan,nan,nan,28.0,unlimited,english,1000+,product
02.12.2019 20:23:58,40.0,male,frankfurt,software architect,20,senior,java,95000.0,15000.0,85000.0,2000.0,30.0,unlimited,english,1000+,bodyshop / outsource
02.12.2019 20:28:45,30.0,male,munich,frontend developer,9,senior,javascript / typescript,75000.0,0.0,nan,nan,27.0,unlimited,russian,10-50,product
02.12.2019 20:29:23,30.0,male,munich,machine learning engineer,2,middle,python,62000.0,nan,52000.0,nan,30.0,unlimited,english,up to 10,startup
02.12.2019 20:32:32,25.0,male,munich,frontend developer,1,junior,javascript / typescript,70000.0,5000.0,nan,nan,20.0,more than 1 year,english,100-1000,startup
02.12.2019 20:32:40,25.0,male,munich,frontend developer,1,junior,javascript / typescript,70000.0,5000.0,nan,nan,20.0,more than 1 year,english,100-1000,startup
02.12.2019 20:34:52,25.0,female,munich,researcher,5,middle,c/c++,57000.0,nan,nan,nan,28.0,unlimited,english,1000+,consulting / agency
02.12.2019 20:43:20,31.0,male,munich,mobile developer,8,senior,swift,65000.0,nan,nan,nan,24.0,unlimited,english,50-100,startup
02.12.2019 20:53:04,32.0,male,frankfurt,mobile developer,4,middle,kotlin,50000.0,nan,nan,nan,nan,unlimited,english,10-50,product
02.12.2019 20:56:53,25.0,male,munich,frontend developer,5,senior,javascript / typescript,80000.0,8000.0,62000.0,nan,30.0,unlimited,english,100-1000,product
02.12.2019 20:58:49,32.0,female,munich,fullstack developer,10,middle,java,47500.0,nan,47500.0,nan,25.0,unlimited,english,10-50,bodyshop / outsource
02.12.2019 21:02:20,31.0,male,munich,fullstack developer,10,lead,javascript / typescript,72000.0,7000.0,66000.0,6000.0,28.0,unlimited,english,1000+,product
02.12.2019 21:04:05,32.0,male,munich,backend developer,12,middle,java,64000.0,0.0,61000.0,nan,24.0,1 year,english,100-1000,startup
02.12.2019 21:06:41,44.0,male,munich,it manager,22,senior,not relevant,107000.0,37000.0,146000.0,35.0,30.0,unlimited,deutsch,1000+,product
02.12.2019 21:06:55,36.0,male,munich,backend developer,13,senior,php,60000.0,5000.0,55000.0,6000.0,28.0,unlimited,english,50-100,product
02.12.2019 21:08:12,38.0,female,frankfurt,frontend developer,1,junior,javascript / typescript,36000.0,nan,nan,nan,30.0,unlimited,deutsch,100-1000,consulting / agency
02.12.2019 21:11:52,nan,male,munich,nan,7,senior,nan,63500.0,7000.0,nan,nan,nan,unlimited,english,1000+,product
02.12.2019 21:18:00,32.0,male,munich,backend developer,5,senior,php,65000.0,nan,65000.0,nan,30.0,unlimited,english,1000+,product
02.12.2019 21:18:55,32.0,male,munich,fullstack developer,14,lead,scala,98000.0,nan,90000.0,nan,30.0,unlimited,english,100-1000,product
02.12.2019 21:22:39,27.0,male,munich,backend developer,7,middle,php,66000.0,nan,66000.0,nan,28.0,unlimited,deutsch,100-1000,product
02.12.2019 21:45:06,27.0,female,nuremberg,business analyst,5,middle,nan,42000.0,nan,nan,nan,25.0,unlimited,english,1000+,product
